,lat,long
66897,40.61056,-73.95878
66898,40.71533,-73.93936
66899,40.67904,-73.96453
66900,40.66852,-73.73619
66901,40.75732,-73.92671
66902,40.71091,-73.9499
66903,40.69622,-73.99614
66904,40.69968,-73.94481
66905,40.67819,-73.94918
66906,40.74621,-73.89171
66907,40.74095,-73.89653
66908,40.85026,-73.92199
66909,40.7791,-73.9793
66910,40.71721,-73.95869
66911,40.72755,-73.97904
66912,40.67895,-73.94051
66913,40.67078,-73.93592
66914,40.67278,-73.95686
66915,40.73758,-73.99669
66916,40.74609,-73.97761
66917,40.5779,-73.84377
66918,40.67475,-73.76032
66919,40.59804,-73.80028
66920,40.73346,-73.95329
66921,40.58294,-73.96384
66922,40.62624,-74.02963
66923,40.82939,-73.94393
66924,40.59444,-73.80159
66925,40.6067,-74.11728
66926,40.77046,-73.87237
66927,40.74539,-73.94721
66928,40.67007,-73.77599
66929,40.80253,-73.94403
66930,40.7166,-73.75841
66931,40.70462,-74.01027
66932,40.82921,-73.94481
66933,40.68681,-73.98677
66934,40.71896,-73.99774
66935,40.68176,-74.00428
66936,40.57476,-73.9562
66937,40.71178,-73.95041
66938,40.76385,-73.94875
66939,40.72645,-73.98366
66940,40.80093,-73.94346
66941,40.60374,-73.75102
66942,40.64445,-73.89847
66943,40.63286,-74.08022
66944,40.69261,-73.92991
66945,40.71705,-73.95376
66946,40.73776,-73.92555
66947,40.71881,-73.96339
66948,40.60787,-73.75635
66949,40.68908,-73.93674
66950,40.71775,-74.00028
66951,40.67935,-73.94992
66952,40.67843,-73.91302
66953,40.75603,-73.99647
66954,40.68922,-73.96347
66955,40.76434,-73.99464
66956,40.75171,-73.97303
66957,40.8058,-73.94759
66958,40.69026,-73.99127
66959,40.71557,-73.96641
66960,40.82954,-73.94108
66961,40.68956,-73.95459
66962,40.82965,-73.94666
66963,40.86579,-73.88693
66964,40.7893,-73.97438
66965,40.74503,-73.98137
66966,40.67046,-73.95618
66967,40.77853,-73.95668
66968,40.73763,-73.86533
66969,40.72226,-73.99045
66970,40.66508,-73.95409
66971,40.68788,-73.99494
66972,40.75642,-73.99778
66973,40.81039,-73.93727
66974,40.74479,-73.99655
66975,40.68885,-73.94827
66976,40.73535,-73.95584
66977,40.83335,-73.94161
66978,40.63559,-73.89417
66979,40.75573,-73.99628
66980,40.66102,-73.91592
66981,40.68793,-73.95432
66982,40.71937,-73.9865
66983,40.63045,-73.93977
66984,40.76005,-73.91763
66985,40.69003,-73.94047
66986,40.79444,-73.94008
66987,40.7702,-73.96281
66988,40.65409,-73.94569
66989,40.74199,-73.98499
66990,40.68187,-73.94411
66991,40.75326,-73.96752
66992,40.68355,-73.95827
66993,40.75404,-73.96265
66994,40.73508,-73.95391
66995,40.76182,-73.9857
66996,40.7136,-73.96245
66997,40.71450119,-73.96028259
66998,40.64845,-73.94417
66999,40.68869,-73.9091
67000,40.69246,-73.90952
67001,40.66071,-73.89173
67002,40.75999,-73.99538
67003,40.76826,-73.9155
67004,40.70855,-73.93812
67005,40.66376,-73.98877
67006,40.6984,-73.98476
67007,40.64294,-73.99607
67008,40.67001,-73.97905
67009,40.68064,-73.91091
67010,40.68703,-73.91628
67011,40.75288,-73.93555
67012,40.84509,-73.83223
67013,40.75469,-73.99625
67014,40.68522,-73.9318
67015,40.58475,-73.81393
67016,40.75611,-73.99275
67017,40.7021,-73.91899
67018,40.82055,-73.95465
67019,40.69578,-73.93078
67020,40.75053,-73.82749
67021,40.84277,-73.94247
67022,40.74005,-73.97995
67023,40.82048,-73.9389
67024,40.72158,-73.99717
67025,40.77671,-73.90838
67026,40.79981,-73.94804
67027,40.64089,-73.94081
67028,40.81951,-73.9546
67029,40.76232,-73.98893
67030,40.7439,-73.92184
67031,40.68985,-73.94974
67032,40.72583,-73.86027
67033,40.71579,-74.00588
67034,40.76249,-73.98773
67035,40.84192,-73.94187
67036,40.75198,-73.94033
67037,40.76411,-73.99371
67038,40.67775,-73.93609
67039,40.65376,-73.94161
67040,40.72367,-73.98391
67041,40.73813,-73.92734
67042,40.67368,-73.94646
67043,40.68114,-73.94529
67044,40.66061,-73.94681
67045,40.7213,-73.9854
67046,40.740219,-73.979568
67047,40.72115,-73.98879
67048,40.76451,-73.9836
67049,40.68421,-73.88045
67050,40.65474,-73.91802
67051,40.72158,-73.99429
67052,40.72346,-73.98352
67053,40.64663,-73.96233
67054,40.68882,-73.80549
67055,40.78794,-73.94322
67056,40.715794,-74.005875
67057,40.68511,-73.93976
67058,40.75584,-73.96293
67059,40.68255,-73.96807
67060,40.76283,-73.99018
67061,40.58447,-73.94211
67062,40.66019,-73.96172
67063,40.71472,-73.9911
67064,40.77045,-73.95517
67065,40.8566,-73.90873
67066,40.7798,-73.9503
67067,40.72821,-74.00032
67068,40.71532,-73.94495
67069,40.76047,-73.99088
67070,40.72427,-73.94978
67071,40.79575,-73.96748
67072,40.6818,-73.90566
67073,40.71034,-73.96729
67074,40.71749,-73.95374
67075,40.65613,-73.87682
67076,40.68337,-74.0015
67077,40.66168,-73.96204
67078,40.77316,-73.94975
67079,40.72093,-73.85826
67080,40.74925,-73.93858
67081,40.71471,-73.95848
67082,40.77078,-73.95429
67083,40.87168,-73.91903
67084,40.80521,-73.95026
67085,40.64371,-73.9866
67086,40.68654,-73.92413
67087,40.72081,-73.9898
67088,40.65732,-73.95285
67089,40.63307,-73.89727
67090,40.80383,-73.94965
67091,40.76391,-73.94845
67092,40.86105,-73.84443
67093,40.82704,-73.81291
67094,40.58852,-73.8152
67095,40.77572,-73.95369
67096,40.76941,-73.95113
67097,40.67449,-73.9126
67098,40.74454,-73.90487
67099,40.68933,-73.99277
67100,40.6901,-73.99355
67101,40.69474,-73.93293
67102,40.72632,-73.86212
67103,40.68585,-73.81181
67104,40.66618,-73.93397
67105,40.66897,-73.95698
67106,40.71019,-73.8288
67107,40.73041,-74.00146
67108,40.86427,-73.92149
67109,40.79851,-73.96166
67110,40.79702,-73.97281
67111,40.62516,-74.03407
67112,40.71287,-73.94405
67113,40.63145,-74.11532
67114,40.74675,-73.91822
67115,40.79251,-73.93976
67116,40.6983,-73.81033
67117,40.64344,-73.91423
67118,40.68317,-73.91959
67119,40.74572,-73.97986
67120,40.66975,-73.89516
67121,40.71273,-73.9584
67122,40.68915,-73.96546
67123,40.68462,-73.97688
67124,40.65284,-73.93788
67125,40.75636,-73.99809
67126,40.75699,-73.99847
67127,40.69398,-73.93283
67128,40.74189,-73.92044
67129,40.68489,-73.95084
67130,40.68957,-73.92968
67131,40.63366,-74.00715
67132,40.74585,-73.89946
67133,40.68114,-73.73121
67134,40.79657,-73.93379
67135,40.75696,-73.96756
67136,40.78205,-73.8208
67137,40.74389,-73.99897
67138,40.67947,-73.91008
67139,40.74456,-73.97199
67140,40.70407,-73.98824
67141,40.76622,-73.8788
67142,40.72067,-73.94247
67143,40.66125,-73.89198
67144,40.73839,-73.92499
67145,40.69251,-73.92257
67146,40.67495,-73.92084
67147,40.73509,-73.98875
67148,40.74101,-73.98221
67149,40.693,-73.94505
67150,40.72432,-74.0033
67151,40.65839,-73.9858
67152,40.760761,-73.986107
67153,40.708031,-74.01487
67154,40.61224,-73.94779
67155,40.64624,-73.95409
67156,40.81275,-73.8896
67157,40.76877,-73.95724
67158,40.63292,-73.90933
67159,40.729221,-74.002792
67160,40.79952,-73.94565
67161,40.74913,-73.97815
67162,40.84444,-73.84873
67163,40.68933,-73.99353
67164,40.72559,-73.99753
67165,40.63589,-74.006
67166,40.80962,-73.94135
67167,40.82929,-73.95107
67168,40.66632,-73.91781
67169,40.7567,-73.99668
67170,40.75668,-73.97218
67171,40.58477,-73.95426
67172,40.83038,-73.90071
67173,40.62193,-74.0015
67174,40.8848,-73.9029
67175,40.74748,-73.98344
67176,40.68651,-73.92544
67177,40.82398,-73.94346
67178,40.77526,-73.94953
67179,40.72914,-73.98174
67180,40.72108,-73.94744
67181,40.84353,-73.90542
67182,40.67478,-73.76235
67183,40.85824,-73.93309
67184,40.62531,-73.92859
67185,40.71435,-73.90936
67186,40.67541,-73.87382
67187,40.84126,-73.93561
67188,40.64793,-73.99587
67189,40.80113,-73.9438
67190,40.76281,-73.94896
67191,40.87647,-73.87626
67192,40.67563,-73.92374
67193,40.68699,-73.91045
67194,40.75191,-73.87739
67195,40.68501,-73.94354
67196,40.77297,-73.95689
67197,40.67112,-73.74615
67198,40.77911,-73.91044
67199,40.72426,-73.81442
67200,40.67275,-73.97541
67201,40.76104,-73.98376
67202,40.78866,-73.94922
67203,40.75738,-73.99499
67204,40.59109,-74.14998
67205,40.73094,-73.88241
67206,40.67863,-73.88347
67207,40.72491,-73.94396
67208,40.78005,-73.95096
67209,40.74372,-73.90856
67210,40.66036,-73.98288
67211,40.75583,-73.93473
67212,40.67511,-73.80451
67213,40.67205,-73.93601
67214,40.60436,-74.01603
67215,40.66006,-73.99212
67216,40.6584,-73.90449
67217,40.67648,-73.86767
67218,40.76164,-73.9924
67219,40.76598,-73.98258
67220,40.67367,-73.95474
67221,40.70809,-73.92036
67222,40.65455,-73.95928
67223,40.64802,-73.95608
67224,40.68746,-73.96388
67225,40.69192,-73.93997
67226,40.78803,-73.85193
67227,40.74694,-73.87353
67228,40.7383,-73.98381
67229,40.75436,-73.99391
67230,40.72627,-73.86197
67231,40.64385,-73.9693
67232,40.8001,-73.96052
67233,40.66485,-73.99304
67234,40.74444,-73.9784
67235,40.7094,-73.94863
67236,40.75434,-73.99818
67237,40.70848,-73.96668
67238,40.74105,-73.98607
67239,40.79766,-73.93537
67240,40.75593,-73.96266
67241,40.65524,-73.97777
67242,40.82648,-73.91541
67243,40.73832,-73.87247
67244,40.75597,-73.99839
67245,40.75014,-73.87702
67246,40.71315,-73.94412
67247,40.72174,-73.99804
67248,40.63545,-74.00564
67249,40.64956,-74.0009
67250,40.68904,-73.85207
67251,40.68647,-73.91042
67252,40.76098,-73.99952
67253,40.71521,-73.94256
67254,40.60548,-74.13315
67255,40.66849,-73.98489
67256,40.72446,-73.95145
67257,40.73746,-73.98244
67258,40.64538,-74.00766
67259,40.67044,-73.7936
67260,40.66635,-73.73751
67261,40.76323,-73.98857
67262,40.68567,-73.94865
67263,40.68769,-73.93039
67264,40.68934,-73.90619
67265,40.74292,-73.98251
67266,40.6874,-73.9149
67267,40.589,-73.80015
67268,40.86926,-73.92221
67269,40.63593,-74.00527
67270,40.76877,-73.96808
67271,40.60394,-74.16678
67272,40.65245,-73.82931
67273,40.67933,-73.9736
67274,40.69141,-73.93429
67275,40.75436,-73.99391
67276,40.83551,-73.94613
67277,40.67128,-73.98909
67278,40.718,-73.96345
67279,40.65679,-73.96137
67280,40.67222,-73.93028
67281,40.60551,-74.01662
67282,40.65333,-73.94522
67283,40.74144,-73.99817
67284,40.77082,-73.78385
67285,40.7208,-73.9988
67286,40.81808,-73.94302
67287,40.71698,-73.99401
67288,40.77357,-73.95748
67289,40.75966,-73.96124
67290,40.7673,-73.97026
67291,40.666,-73.98473
67292,40.69244,-73.96013
67293,40.62466,-74.02871
67294,40.73895,-73.99837
67295,40.69865,-73.76679
67296,40.8008,-73.96732
67297,40.59349,-73.78829
67298,40.71911,-73.95978
67299,40.68466,-73.93013
67300,40.72368,-73.85846
67301,40.77318,-73.95156
67302,40.6676,-73.88418
67303,40.67497,-73.94973
67304,40.8251,-73.84716
67305,40.6525,-73.94806
67306,40.82413,-73.94233
67307,40.78284,-73.94707
67308,40.75756,-73.96582
67309,40.86406,-73.9229
67310,40.86414,-73.92143
67311,40.74097,-73.98154
67312,40.65614,-73.95171
67313,40.66845,-73.92175
67314,40.75722,-73.98449
67315,40.65399,-73.93633
67316,40.80949,-73.95059
67317,40.79954,-73.96146
67318,40.77032,-73.95599
67319,40.67908,-73.77202
67320,40.86617,-73.92278
67321,40.7545,-73.99848
67322,40.83528,-73.94122
67323,40.65597,-73.95681
67324,40.7338,-73.77937
67325,40.72823,-74.0013
67326,40.73162,-73.98889
67327,40.66762,-73.89573
67328,40.79954,-73.94667
67329,40.76127,-73.99557
67330,40.67291,-73.92374
67331,40.75566,-73.94048
67332,40.6985,-73.92798
67333,40.68938,-73.85167
67334,40.70878,-73.96338
67335,40.879,-73.90223
67336,40.67354,-73.8916
67337,40.7387,-73.98086
67338,40.80078,-73.95741
67339,40.74156,-73.97836
67340,40.74612,-73.97454
67341,40.66928,-73.99043
67342,40.76896,-73.91539
67343,40.74447,-73.97961
67344,40.80911,-73.94317
67345,40.70472,-73.91047
67346,40.66714,-73.99401
67347,40.74761,-73.99539
67348,40.77727,-73.95458
67349,40.78909612,-73.94978429
67350,40.76998,-73.91485
67351,40.67964,-73.75473
67352,40.6987,-73.92378
67353,40.75563,-73.97147
67354,40.64873,-73.89826
67355,40.75465,-73.96963
67356,40.84477,-73.89273
67357,40.69445,-73.92989
67358,40.70956,-73.94896
67359,40.78148,-73.84857
67360,40.68629,-73.93082
67361,40.73052,-73.98584
67362,40.64414,-74.08239
67363,40.7106,-73.96082
67364,40.76148,-73.99424
67365,40.74481,-73.90439
67366,40.7425724,-73.88362669
67367,40.66599,-73.94581
67368,40.6458,-73.94183
67369,40.67391,-73.89394
67370,40.74668,-73.88779
67371,40.6336,-74.0055
67372,40.83738,-73.83535
67373,40.83252,-73.94022
67374,40.75649,-73.97008
67375,40.76017,-73.88227
67376,40.70577,-73.93833
67377,40.7279,-73.98347
67378,40.74463,-73.89991
67379,40.72365,-74.00973
67380,40.68696,-73.91698
67381,40.82319,-73.90341
67382,40.71146,-73.94006
67383,40.80784,-73.94035
67384,40.706,-73.95449
67385,40.74601,-73.98306
67386,40.76474,-73.97667
67387,40.6522,-73.96164
67388,40.60727,-73.95251
67389,40.64311,-73.93701
67390,40.74344,-73.98012
67391,40.69389,-73.96152
67392,40.73739,-73.86143
67393,40.75564,-73.97173
67394,40.69618,-73.93014
67395,40.71319,-73.96199
67396,40.74069,-73.99783
67397,40.75951,-73.93176
67398,40.63544,-73.97445
67399,40.68743,-73.9197
67400,40.7905,-73.94685
67401,40.82343,-73.93897
67402,40.69397,-73.92767
67403,40.71635,-73.99875
67404,40.89638,-73.85118
67405,40.76036,-73.97035
67406,40.73129,-74.00097
67407,40.69521,-73.9357
67408,40.7247,-73.97922
67409,40.87305,-73.8999
67410,40.72261,-73.98128
67411,40.74679,-73.9066
67412,40.63557,-73.89422
67413,40.83461,-73.94149
67414,40.68704,-73.75602
67415,40.70951,-73.95931
67416,40.76604,-73.98856
67417,40.80194,-73.94367
67418,40.79058,-73.82328
67419,40.68849,-73.94224
67420,40.68877,-73.95408
67421,40.76763,-73.77003
67422,40.68651,-73.94395
67423,40.82644,-73.95193
67424,40.76145,-73.94969
67425,40.64533,-73.99868
67426,40.74004,-73.87755
67427,40.64778,-73.97902
67428,40.718,-73.94605
67429,40.67337,-73.94967
67430,40.74096,-73.89465
67431,40.64805,-74.00886
67432,40.77096,-73.95539
67433,40.68259,-73.99046
67434,40.7709,-73.95741
67435,40.73238,-73.995
67436,40.69934,-73.9301
67437,40.72883,-73.98378
67438,40.75534,-73.99223
67439,40.82718,-73.95328
67440,40.69045,-73.96068
67441,40.70984,-73.96247
67442,40.74291,-73.9158
67443,40.74726,-73.98492
67444,40.76696,-73.9563
67445,40.767,-73.92245
67446,40.82596,-73.91585
67447,40.69246,-73.91334
67448,40.68656,-73.90817
67449,40.67921,-73.96423
67450,40.7476,-73.98491
67451,40.69097,-73.95068
67452,40.79633,-73.96262
67453,40.74378,-73.91098
67454,40.73182,-73.95607
67455,40.67203,-73.97997
67456,40.76601,-73.93388
67457,40.70496,-73.91872
67458,40.81869,-73.94727
67459,40.6927,-73.93337
67460,40.69247,-73.99261
67461,40.73523,-73.92568
67462,40.6888,-73.90847
67463,40.86613,-73.84805
67464,40.63214,-73.90716
67465,40.65587,-73.95181
67466,40.73494,-73.87357
67467,40.80303,-73.93888
67468,40.82613,-73.93842
67469,40.80128,-73.95472
67470,40.73866,-73.91994
67471,40.74764,-73.97817
67472,40.64205,-73.95417
67473,40.7663,-73.96551
67474,40.68091,-73.94887
67475,40.6438,-73.96446
67476,40.7339,-73.8883
67477,40.61943,-73.99232
67478,40.71253,-73.96798
67479,40.80506,-73.94673
67480,40.80543,-73.95798
67481,40.7159,-73.95442
67482,40.65335,-73.96412
67483,40.67333,-73.96272
67484,40.68337,-73.92668
67485,40.69178,-73.8385
67486,40.68168,-74.00298
67487,40.79646,-73.96034
67488,40.67132,-73.91786
67489,40.80872,-73.94135
67490,40.70145,-73.92539
67491,40.73565,-74.0052
67492,40.68268,-73.9611
67493,40.80368,-73.95792
67494,40.78916,-73.97978
67495,40.73134,-73.87188
67496,40.60697,-73.75908
67497,40.84309,-73.94251
67498,40.68028,-73.99328
67499,40.68879,-73.91635
67500,40.80765,-73.95627
67501,40.66062,-73.8991
67502,40.73943,-73.97957
67503,40.71751,-73.95763
67504,40.64458,-73.97574
67505,40.74907,-73.91228
67506,40.64264,-73.88936
67507,40.66415,-73.93289
67508,40.72586,-73.97922
67509,40.7297,-73.9989
67510,40.79959,-73.93857
67511,40.68228,-73.97916
67512,40.6502,-74.00617
67513,40.75203,-73.83003
67514,40.82098,-73.95533
67515,40.65248,-73.96445
67516,40.69153,-73.9205
67517,40.71893,-73.99049
67518,40.70606,-73.86633
67519,40.7197,-73.95349
67520,40.7645,-73.98786
67521,40.75063,-73.84779
67522,40.71913,-73.9476
67523,40.67371,-73.92451
67524,40.73935,-73.99819
67525,40.65054,-73.96046
67526,40.8218,-73.95299
67527,40.82482,-73.94072
67528,40.78055,-73.9622
67529,40.7831,-73.94801
67530,40.68483,-73.93206
67531,40.71736,-73.95788
67532,40.87443,-73.85909
67533,40.69622,-73.94665
67534,40.74623,-74.00381
67535,40.74604,-74.00365
67536,40.74755,-73.9828
67537,40.76555,-73.92345
67538,40.70355,-73.91377
67539,40.76417,-73.99187
67540,40.72176,-74.0064
67541,40.73688,-73.92231
67542,40.89002,-73.85484
67543,40.7684,-73.98938
67544,40.74085,-73.99453
67545,40.80747,-73.95352
67546,40.75693,-73.93107
67547,40.72028,-73.95847
67548,40.71593,-73.97045
67549,40.65854,-73.96005
67550,40.79627,-73.93964
67551,40.64052,-73.95351
67552,40.71198,-73.96673
67553,40.74764,-73.86538
67554,40.74621,-73.83091
67555,40.71708,-73.99736
67556,40.70265,-73.98261
67557,40.68671,-73.91892
67558,40.74105,-73.88173
67559,40.77957,-73.95099
67560,40.64299,-73.98101
67561,40.6965,-73.92276
67562,40.72289,-73.98028
67563,40.71216,-73.96677
67564,40.74267,-73.97995
67565,40.69698,-73.91024
67566,40.76355,-73.99312
67567,40.76977,-73.95653
67568,40.79967,-73.94463
67569,40.65204,-73.93111
67570,40.72967,-73.95151
67571,40.72589,-73.95298
67572,40.73046,-73.98476
67573,40.72774,-73.98907
67574,40.71169,-73.94998
67575,40.6858,-73.99181
67576,40.6484,-73.9393
67577,40.66379,-73.94918
67578,40.67513,-73.96324
67579,40.7816,-73.94505
67580,40.73921,-73.97766
67581,40.74077,-73.89327
67582,40.72311,-73.9086
67583,40.6778,-73.92334
67584,40.64917,-73.90642
67585,40.59116,-74.06959
67586,40.67839,-73.82206
67587,40.76303,-73.98875
67588,40.71523,-73.95908
67589,40.68797,-73.95973
67590,40.72597,-73.99835
67591,40.68825,-73.93647
67592,40.70967,-73.95698
67593,40.79647,-73.93817
67594,40.82298,-73.9482
67595,40.69581,-73.93115
67596,40.73741,-73.92395
67597,40.70477,-73.9264
67598,40.74068,-73.89156
67599,40.77497,-73.94784
67600,40.81323,-73.85321
67601,40.68078,-73.93586
67602,40.69718,-73.97296
67603,40.69139,-73.90813
67604,40.68566,-73.91521
67605,40.67707,-73.93758
67606,40.8461,-73.9156
67607,40.86019,-73.92544
67608,40.7703,-73.96115
67609,40.69555,-73.81476
67610,40.69041,-73.93145
67611,40.71672,-73.9667
67612,40.74271,-73.9001
67613,40.82429,-73.95184
67614,40.71585,-73.95142
67615,40.65866,-73.91312
67616,40.69005,-73.91931
67617,40.69456,-73.81007
67618,40.70753,-73.94469
67619,40.71481,-73.99059
67620,40.82538,-73.95216
67621,40.77703,-73.91756
67622,40.78686,-73.94285
67623,40.68263,-73.91575
67624,40.65479,-73.96083
67625,40.74786,-73.98585
67626,40.7251,-73.95174
67627,40.70804,-73.9438
67628,40.70787,-73.92225
67629,40.82118,-73.95257
67630,40.79645,-73.96041
67631,40.74797,-73.94481
67632,40.68342,-73.94474
67633,40.76371,-73.99509
67634,40.75339,-73.9343
67635,40.74899,-73.90968
67636,40.73016,-73.98529
67637,40.74282,-73.99835
67638,40.69405,-73.93101
67639,40.64779,-73.96142
67640,40.67781,-73.94907
67641,40.76724,-73.81619
67642,40.68919,-73.92725
67643,40.66283,-73.95745
67644,40.78831,-73.94977
67645,40.73654,-73.99022
67646,40.79127,-73.94847
67647,40.85319,-73.93556
67648,40.67607,-73.73991
67649,40.76533,-73.98444
67650,40.6873,-73.90662
67651,40.75756,-73.94095
67652,40.72436,-73.98241
67653,40.69779,-73.92216
67654,40.70476,-74.00891
67655,40.76891,-73.98872
67656,40.68327,-73.92578
67657,40.74118,-74.00071
67658,40.79536,-73.9756
67659,40.722,-73.98247
67660,40.66658,-73.95514
67661,40.78632,-73.97311
67662,40.79366,-73.94559
67663,40.67923,-73.97986
67664,40.75841,-73.91544
67665,40.72457,-73.98866
67666,40.72003,-73.98822
67667,40.68272,-73.91577
67668,40.68138,-73.96407
67669,40.69303,-73.96492
67670,40.75413,-73.86576
67671,40.6948,-73.96288
67672,40.75532,-73.96475
67673,40.6807,-73.97769
67674,40.68531,-73.91083
67675,40.70213,-73.92449
67676,40.69254,-73.9746
67677,40.68125,-73.93011
67678,40.80251,-73.95695
67679,40.67272,-73.89107
67680,40.76429,-73.98669
67681,40.67758,-73.98662
67682,40.7592,-73.76271
67683,40.74616,-73.98252
67684,40.71258,-73.99486
67685,40.69016,-73.97003
67686,40.72216,-73.9408
67687,40.70635,-73.74056
67688,40.80732,-73.94025
67689,40.65553,-73.95574
67690,40.75651,-73.96978
67691,40.80769,-73.95222
67692,40.74711,-73.99647
67693,40.76327,-73.92343
67694,40.79903,-73.94539
67695,40.77998,-73.94929
67696,40.64304,-73.97964
67697,40.67764,-73.86763
67698,40.75925,-73.98758
67699,40.71558,-73.99119
67700,40.77692,-73.98042
67701,40.71281,-73.94508
67702,40.79911,-73.95493
67703,40.73897,-73.99801
67704,40.73122,-74.00118
67705,40.71356,-73.9904
67706,40.68981,-73.96372
67707,40.79943,-73.9435
67708,40.76201,-73.79034
67709,40.71537,-73.94013
67710,40.75848,-73.992
67711,40.75871,-73.99257
67712,40.673,-73.92391
67713,40.81993,-73.95388
67714,40.74617,-73.8202
67715,40.72532,-73.98566
67716,40.70231,-73.94604
67717,40.7339,-73.88809
67718,40.74178,-73.89023
67719,40.64652,-73.95631
67720,40.7181,-73.9601
67721,40.74093,-73.98298
67722,40.69996,-73.93323
67723,40.81317,-73.95465
67724,40.67979,-73.97648
67725,40.69174,-73.92276
67726,40.78814,-73.94516
67727,40.69893,-73.92842
67728,40.72127,-73.99507
67729,40.81355,-73.94335
67730,40.68808,-73.91862
67731,40.71817,-73.99431
67732,40.76169,-73.96269
67733,40.68448,-74.00354
67734,40.86747,-73.91875
67735,40.76643,-73.99125
67736,40.75391,-73.91884
67737,40.8193,-73.95454
67738,40.74839,-73.86328
67739,40.71133,-73.94248
67740,40.7936,-73.93573
67741,40.73054,-73.98196
67742,40.73698,-73.97958
67743,40.67127,-73.94652
67744,40.72747,-73.9844
67745,40.80436,-73.95555
67746,40.70727,-73.95337
67747,40.68914,-73.93234
67748,40.72351,-73.98864
67749,40.75565,-73.99635
67750,40.71869,-73.98434
67751,40.76258,-73.99272
67752,40.70765,-73.94257
67753,40.69868,-73.92469
67754,40.76636,-73.98808
67755,40.67652,-73.86762
67756,40.67242,-73.76059
67757,40.72502,-73.99475
67758,40.79807,-73.96073
67759,40.59505,-73.94885
67760,40.76791,-73.877
67761,40.78499,-73.95258
67762,40.58209,-73.95404
67763,40.86661,-73.91869
67764,40.77341,-73.9227
67765,40.74276,-73.8655
67766,40.69171,-73.95898
67767,40.72715,-73.98444
67768,40.73459,-73.85623
67769,40.76099,-73.95051
67770,40.90059,-73.8446
67771,40.65467,-73.82992
67772,40.7622,-73.99258
67773,40.76458,-73.99006
67774,40.72177,-73.93995
67775,40.7234,-73.9904
67776,40.77951,-73.94831
67777,40.75775,-73.94061
67778,40.75413,-73.86037
67779,40.66598,-73.85381
67780,40.74858,-73.99569
67781,40.76131,-73.99148
67782,40.760452,-73.76606
67783,40.76104,-73.99032
67784,40.68645,-73.92339
67785,40.74602,-73.98466
67786,40.76624,-73.93338
67787,40.75365,-73.9919
67788,40.67828,-73.97586
67789,40.79013,-73.94837
67790,40.82306,-73.95035
67791,40.68888,-73.96405
67792,40.73528,-73.98902
67793,40.72309,-73.99606
67794,40.72678,-73.98194
67795,40.73337,-73.95909
67796,40.69916,-73.81413
67797,40.67788,-73.91284
67798,40.71682,-73.95673
67799,40.75561,-73.80948
67800,40.80336,-73.95779
67801,40.7183,-73.98903
67802,40.65643,-73.95884
67803,40.68676,-73.95635
67804,40.79799,-73.97331
67805,40.69042,-73.93939
67806,40.70856,-73.96135
67807,40.68531,-73.95541
67808,40.86694,-73.89285
67809,40.76771,-73.98761
67810,40.72106,-73.97981
67811,40.75385,-73.92912
67812,40.75562,-73.94238
67813,40.75777,-73.94078
67814,40.76009,-74.00278
67815,40.79064,-73.93994
67816,40.72757,-73.99452
67817,40.69081,-73.96838
67818,40.76361,-73.95708
67819,40.71167,-73.94862
67820,40.79252,-73.94566
67821,40.76122,-73.98801
67822,40.68727,-73.98944
67823,40.64583,-74.01021
67824,40.76413,-73.96167
67825,40.71536,-73.95071
67826,40.86473,-73.84078
67827,40.77916,-73.952
67828,40.67249,-73.92292
67829,40.68635,-73.94935
67830,40.6606,-73.95549
67831,40.68173,-73.93768
67832,40.71768,-73.95878
67833,40.72295,-73.98712
67834,40.69383,-73.92907
67835,40.75681,-73.9291
67836,40.80063,-73.94391
67837,40.68919,-73.93943
67838,40.74759,-73.91657
67839,40.68358,-73.90704
67840,40.7571,-73.93133
67841,40.76177,-73.99026
67842,40.62773,-74.13181
67843,40.7197,-73.99284
67844,40.81743,-73.94215
67845,40.6857,-73.98131
67846,40.80529,-73.95307
67847,40.67578,-73.96694
67848,40.74506,-73.91251
67849,40.68094,-73.99785
67850,40.70799,-73.92255
67851,40.6867,-73.95701
67852,40.6773,-73.91567
67853,40.8024,-73.95135
67854,40.7648,-73.99522
67855,40.76005,-73.92299
67856,40.66101,-73.93419
67857,40.76328,-73.99295
67858,40.73998,-73.9812
67859,40.75813,-73.9078
67860,40.76079,-73.98194
67861,40.71881,-73.94923
67862,40.68471,-73.87505
67863,40.69541,-73.93378
67864,40.71001,-73.94365
67865,40.68621,-73.92027
67866,40.74462,-73.95128
67867,40.80816,-73.95091
67868,40.7165,-73.93957
67869,40.74169,-73.92099
67870,40.75375,-73.87523
67871,40.66054,-73.94441
67872,40.78135,-73.95478
67873,40.75488,-73.99402
67874,40.80117,-73.94036
67875,40.7446,-73.94942
67876,40.61752,-74.03288
67877,40.72997,-73.98804
67878,40.74782,-74.00348
67879,40.75597,-73.96421
67880,40.8024,-73.94819
67881,40.85988,-73.90284
67882,40.82649,-73.94434
67883,40.74135,-73.99833
67884,40.78495,-73.97808
67885,40.68694,-73.93893
67886,40.69194,-73.95934
67887,40.72176,-73.98809
67888,40.76411,-73.99371
67889,40.82735,-73.94188
67890,40.76475,-73.98902
67891,40.71155,-73.96059
67892,40.74666,-73.94472
67893,40.69109,-73.93874
67894,40.75496,-73.80415
67895,40.80121,-73.94429
67896,40.67492,-73.89351
